att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s73"	"s149"	"s146"	"s80"	"s105"	"s187"	"s95"	"s157"	"s181"	"s185"	"s62"	"s84"	"s174"	"s152"	"s133"	"s104"	"s128"	"s38"	"s168"	"s10"	"s154"	"s168"	"s128"	"s114"	"s121"	"s10"	"s25"	"s63"	"s96"	"s77"	"s157"	"s12"	"s46"	"s68"	"s26"	"s148"	"s84"	"s129"	"s51"	"s137"	"s142"	"s172"	"s199"	"s190"	"s158"	"s81"	"s168"	"s195"	"s56"	"s130"	false
"s43"	"s85"	"s181"	"s26"	"s130"	"s165"	"s71"	"s164"	"s47"	"s49"	"s53"	"s71"	"s4"	"s193"	"s15"	"s46"	"s131"	"s114"	"s113"	"s129"	"s102"	"s154"	"s161"	"s29"	"s43"	"s107"	"s163"	"s114"	"s29"	"s154"	"s24"	"s140"	"s67"	"s61"	"s25"	"s198"	"s28"	"s93"	"s95"	"s122"	"s194"	"s163"	"s189"	"s108"	"s88"	"s105"	"s198"	"s7"	"s30"	"s65"	false
"s110"	"s68"	"s197"	"s140"	"s111"	"s129"	"s105"	"s187"	"s103"	"s51"	"s30"	"s43"	"s136"	"s41"	"s192"	"s115"	"s9"	"s51"	"s103"	"s172"	"s97"	"s140"	"s55"	"s102"	"s97"	"s5"	"s98"	"s189"	"s104"	"s138"	"s9"	"s74"	"s9"	"s74"	"s175"	"s80"	"s193"	"s22"	"s14"	"s88"	"s97"	"s106"	"s13"	"s32"	"s56"	"s166"	"s150"	"s9"	"s97"	"s18"	false
"s107"	"s93"	"s96"	"s78"	"s124"	"s160"	"s159"	"s144"	"s118"	"s174"	"s32"	"s120"	"s139"	"s102"	"s185"	"s81"	"s49"	"s54"	"s87"	"s142"	"s36"	"s96"	"s81"	"s119"	"s70"	"s98"	"s121"	"s99"	"s72"	"s158"	"s129"	"s93"	"s153"	"s190"	"s184"	"s153"	"s190"	"s117"	"s76"	"s159"	"s9"	"s151"	"s145"	"s122"	"s147"	"s142"	"s32"	"s111"	"s58"	"s6"	true
"s112"	"s165"	"s65"	"s191"	"s47"	"s155"	"s29"	"s164"	"s76"	"s127"	"s196"	"s91"	"s140"	"s31"	"s196"	"s31"	"s130"	"s29"	"s24"	"s124"	"s173"	"s186"	"s157"	"s55"	"s108"	"s132"	"s7"	"s177"	"s29"	"s96"	"s37"	"s109"	"s172"	"s44"	"s136"	"s161"	"s161"	"s92"	"s87"	"s89"	"s192"	"s119"	"s10"	"s155"	"s167"	"s173"	"s128"	"s4"	"s42"	"s129"	false
"s57"	"s56"	"s70"	"s57"	"s112"	"s97"	"s172"	"s27"	"s195"	"s140"	"s195"	"s161"	"s182"	"s123"	"s48"	"s60"	"s32"	"s10"	"s3"	"s152"	"s26"	"s23"	"s151"	"s108"	"s20"	"s192"	"s64"	"s47"	"s117"	"s163"	"s0"	"s78"	"s152"	"s86"	"s42"	"s85"	"s79"	"s92"	"s146"	"s115"	"s55"	"s56"	"s195"	"s24"	"s80"	"s157"	"s32"	"s77"	"s38"	"s145"	true
"s83"	"s57"	"s27"	"s38"	"s165"	"s59"	"s11"	"s40"	"s71"	"s163"	"s195"	"s110"	"s48"	"s87"	"s18"	"s24"	"s161"	"s95"	"s29"	"s26"	"s20"	"s70"	"s35"	"s103"	"s143"	"s168"	"s198"	"s86"	"s89"	"s79"	"s75"	"s185"	"s83"	"s118"	"s142"	"s2"	"s176"	"s174"	"s178"	"s5"	"s4"	"s88"	"s23"	"s97"	"s150"	"s9"	"s39"	"s163"	"s124"	"s16"	true
"s110"	"s79"	"s190"	"s193"	"s146"	"s98"	"s183"	"s62"	"s66"	"s28"	"s4"	"s6"	"s131"	"s7"	"s57"	"s97"	"s42"	"s85"	"s127"	"s65"	"s48"	"s100"	"s11"	"s42"	"s128"	"s184"	"s58"	"s31"	"s20"	"s159"	"s12"	"s192"	"s147"	"s18"	"s50"	"s115"	"s194"	"s112"	"s198"	"s134"	"s70"	"s193"	"s177"	"s42"	"s123"	"s186"	"s40"	"s199"	"s78"	"s28"	true
"s36"	"s191"	"s4"	"s14"	"s5"	"s58"	"s51"	"s100"	"s78"	"s83"	"s154"	"s81"	"s79"	"s105"	"s186"	"s169"	"s89"	"s52"	"s10"	"s159"	"s31"	"s83"	"s57"	"s71"	"s59"	"s95"	"s22"	"s141"	"s81"	"s162"	"s144"	"s163"	"s52"	"s74"	"s49"	"s15"	"s45"	"s150"	"s197"	"s57"	"s116"	"s171"	"s86"	"s89"	"s33"	"s45"	"s40"	"s87"	"s64"	"s2"	true
"s12"	"s17"	"s63"	"s155"	"s136"	"s190"	"s72"	"s135"	"s88"	"s172"	"s102"	"s145"	"s164"	"s191"	"s106"	"s140"	"s9"	"s162"	"s75"	"s99"	"s53"	"s57"	"s12"	"s77"	"s151"	"s182"	"s62"	"s65"	"s11"	"s65"	"s185"	"s115"	"s69"	"s143"	"s45"	"s4"	"s38"	"s199"	"s113"	"s79"	"s148"	"s178"	"s46"	"s42"	"s0"	"s167"	"s128"	"s56"	"s51"	"s116"	false
"s180"	"s142"	"s88"	"s84"	"s107"	"s172"	"s159"	"s185"	"s3"	"s38"	"s25"	"s166"	"s40"	"s154"	"s7"	"s145"	"s4"	"s36"	"s90"	"s170"	"s60"	"s6"	"s75"	"s64"	"s117"	"s81"	"s31"	"s198"	"s171"	"s180"	"s22"	"s21"	"s36"	"s159"	"s133"	"s34"	"s147"	"s2"	"s54"	"s171"	"s87"	"s95"	"s103"	"s160"	"s193"	"s149"	"s153"	"s79"	"s75"	"s36"	false
"s83"	"s127"	"s186"	"s48"	"s62"	"s166"	"s187"	"s143"	"s107"	"s119"	"s189"	"s121"	"s48"	"s195"	"s135"	"s13"	"s21"	"s149"	"s106"	"s47"	"s108"	"s181"	"s198"	"s110"	"s59"	"s144"	"s130"	"s151"	"s112"	"s1"	"s166"	"s48"	"s0"	"s170"	"s152"	"s178"	"s47"	"s182"	"s145"	"s191"	"s88"	"s96"	"s39"	"s109"	"s146"	"s168"	"s50"	"s79"	"s70"	"s80"	false
"s182"	"s139"	"s141"	"s141"	"s184"	"s53"	"s49"	"s190"	"s183"	"s163"	"s33"	"s76"	"s60"	"s148"	"s131"	"s121"	"s66"	"s29"	"s87"	"s186"	"s33"	"s155"	"s171"	"s130"	"s154"	"s136"	"s34"	"s126"	"s71"	"s107"	"s118"	"s8"	"s174"	"s31"	"s24"	"s117"	"s12"	"s183"	"s32"	"s101"	"s191"	"s69"	"s102"	"s93"	"s155"	"s195"	"s108"	"s50"	"s40"	"s23"	false
"s31"	"s52"	"s88"	"s112"	"s49"	"s138"	"s37"	"s77"	"s30"	"s166"	"s53"	"s26"	"s187"	"s151"	"s159"	"s188"	"s106"	"s35"	"s46"	"s153"	"s61"	"s72"	"s51"	"s23"	"s172"	"s24"	"s172"	"s50"	"s140"	"s111"	"s152"	"s10"	"s57"	"s24"	"s13"	"s197"	"s154"	"s159"	"s36"	"s186"	"s31"	"s116"	"s151"	"s196"	"s2"	"s184"	"s100"	"s158"	"s179"	"s121"	false
"s28"	"s142"	"s98"	"s91"	"s156"	"s68"	"s178"	"s80"	"s47"	"s159"	"s139"	"s9"	"s64"	"s22"	"s85"	"s50"	"s68"	"s154"	"s117"	"s54"	"s144"	"s140"	"s90"	"s127"	"s63"	"s119"	"s20"	"s57"	"s91"	"s47"	"s182"	"s37"	"s158"	"s115"	"s13"	"s3"	"s91"	"s47"	"s93"	"s16"	"s5"	"s49"	"s192"	"s185"	"s104"	"s73"	"s187"	"s27"	"s8"	"s93"	true
"s78"	"s71"	"s187"	"s6"	"s105"	"s151"	"s190"	"s4"	"s63"	"s176"	"s82"	"s10"	"s61"	"s57"	"s39"	"s157"	"s67"	"s46"	"s196"	"s128"	"s95"	"s154"	"s86"	"s63"	"s114"	"s75"	"s27"	"s67"	"s35"	"s100"	"s51"	"s23"	"s18"	"s181"	"s61"	"s41"	"s162"	"s11"	"s78"	"s38"	"s156"	"s100"	"s146"	"s169"	"s45"	"s161"	"s184"	"s107"	"s120"	"s72"	true
"s11"	"s81"	"s0"	"s132"	"s191"	"s86"	"s187"	"s196"	"s80"	"s165"	"s45"	"s19"	"s36"	"s67"	"s129"	"s29"	"s60"	"s199"	"s185"	"s8"	"s53"	"s151"	"s18"	"s139"	"s198"	"s58"	"s139"	"s173"	"s0"	"s39"	"s25"	"s9"	"s77"	"s14"	"s96"	"s77"	"s34"	"s153"	"s55"	"s181"	"s112"	"s141"	"s147"	"s189"	"s44"	"s160"	"s24"	"s7"	"s52"	"s94"	true
"s165"	"s188"	"s197"	"s112"	"s87"	"s2"	"s129"	"s165"	"s176"	"s171"	"s82"	"s151"	"s33"	"s154"	"s20"	"s146"	"s185"	"s128"	"s37"	"s132"	"s145"	"s146"	"s60"	"s190"	"s60"	"s105"	"s172"	"s24"	"s78"	"s85"	"s190"	"s51"	"s122"	"s147"	"s19"	"s157"	"s1"	"s37"	"s2"	"s58"	"s68"	"s124"	"s75"	"s41"	"s82"	"s7"	"s134"	"s183"	"s77"	"s179"	false
"s35"	"s189"	"s86"	"s139"	"s13"	"s144"	"s64"	"s145"	"s123"	"s53"	"s7"	"s46"	"s156"	"s99"	"s86"	"s162"	"s120"	"s64"	"s98"	"s18"	"s88"	"s40"	"s138"	"s64"	"s68"	"s108"	"s84"	"s40"	"s140"	"s100"	"s53"	"s146"	"s158"	"s3"	"s154"	"s155"	"s0"	"s157"	"s112"	"s87"	"s77"	"s140"	"s36"	"s41"	"s142"	"s21"	"s133"	"s44"	"s74"	"s3"	true
"s96"	"s177"	"s103"	"s134"	"s112"	"s179"	"s45"	"s141"	"s64"	"s111"	"s179"	"s114"	"s141"	"s89"	"s104"	"s197"	"s14"	"s109"	"s159"	"s1"	"s53"	"s23"	"s33"	"s20"	"s18"	"s152"	"s22"	"s48"	"s146"	"s56"	"s15"	"s187"	"s6"	"s55"	"s83"	"s30"	"s0"	"s171"	"s187"	"s161"	"s13"	"s28"	"s144"	"s35"	"s35"	"s135"	"s147"	"s92"	"s191"	"s141"	true
"s179"	"s181"	"s5"	"s10"	"s35"	"s77"	"s192"	"s124"	"s166"	"s19"	"s176"	"s16"	"s107"	"s64"	"s132"	"s175"	"s10"	"s125"	"s3"	"s16"	"s160"	"s197"	"s54"	"s152"	"s16"	"s26"	"s17"	"s127"	"s26"	"s181"	"s34"	"s194"	"s181"	"s141"	"s35"	"s82"	"s30"	"s13"	"s195"	"s110"	"s139"	"s149"	"s2"	"s190"	"s36"	"s158"	"s190"	"s88"	"s92"	"s172"	false
"s52"	"s100"	"s39"	"s154"	"s194"	"s121"	"s28"	"s43"	"s124"	"s90"	"s31"	"s11"	"s179"	"s135"	"s1"	"s44"	"s67"	"s180"	"s61"	"s66"	"s122"	"s90"	"s180"	"s25"	"s89"	"s142"	"s184"	"s53"	"s101"	"s176"	"s102"	"s18"	"s143"	"s70"	"s158"	"s141"	"s150"	"s195"	"s10"	"s107"	"s179"	"s185"	"s65"	"s66"	"s56"	"s11"	"s185"	"s170"	"s16"	"s43"	true
"s153"	"s19"	"s79"	"s91"	"s3"	"s65"	"s154"	"s13"	"s105"	"s42"	"s191"	"s156"	"s10"	"s71"	"s144"	"s148"	"s128"	"s26"	"s3"	"s62"	"s35"	"s92"	"s147"	"s156"	"s55"	"s110"	"s110"	"s92"	"s49"	"s158"	"s157"	"s136"	"s112"	"s37"	"s107"	"s164"	"s155"	"s89"	"s49"	"s172"	"s115"	"s54"	"s105"	"s184"	"s178"	"s25"	"s161"	"s143"	"s45"	"s100"	false
"s116"	"s164"	"s107"	"s107"	"s112"	"s199"	"s112"	"s67"	"s175"	"s24"	"s27"	"s132"	"s45"	"s180"	"s68"	"s15"	"s65"	"s166"	"s134"	"s21"	"s60"	"s156"	"s29"	"s132"	"s165"	"s190"	"s99"	"s196"	"s94"	"s193"	"s24"	"s32"	"s99"	"s158"	"s89"	"s123"	"s70"	"s31"	"s157"	"s139"	"s105"	"s4"	"s157"	"s137"	"s148"	"s189"	"s7"	"s87"	"s173"	"s24"	false
"s143"	"s21"	"s33"	"s20"	"s197"	"s67"	"s84"	"s130"	"s0"	"s109"	"s173"	"s141"	"s37"	"s109"	"s13"	"s56"	"s126"	"s1"	"s59"	"s124"	"s37"	"s15"	"s18"	"s138"	"s197"	"s64"	"s72"	"s40"	"s54"	"s139"	"s30"	"s197"	"s51"	"s127"	"s166"	"s12"	"s170"	"s164"	"s10"	"s66"	"s146"	"s53"	"s190"	"s112"	"s57"	"s184"	"s70"	"s115"	"s140"	"s160"	false
"s60"	"s89"	"s115"	"s137"	"s9"	"s50"	"s131"	"s129"	"s195"	"s79"	"s165"	"s131"	"s128"	"s151"	"s28"	"s6"	"s169"	"s149"	"s18"	"s35"	"s142"	"s122"	"s85"	"s69"	"s149"	"s164"	"s173"	"s94"	"s0"	"s14"	"s7"	"s175"	"s65"	"s39"	"s169"	"s167"	"s90"	"s103"	"s135"	"s5"	"s1"	"s80"	"s51"	"s167"	"s42"	"s45"	"s172"	"s189"	"s101"	"s103"	true
"s84"	"s104"	"s141"	"s137"	"s176"	"s70"	"s8"	"s113"	"s142"	"s163"	"s4"	"s1"	"s38"	"s24"	"s161"	"s1"	"s89"	"s7"	"s197"	"s150"	"s196"	"s134"	"s184"	"s139"	"s109"	"s42"	"s31"	"s159"	"s173"	"s29"	"s55"	"s88"	"s178"	"s31"	"s107"	"s125"	"s30"	"s123"	"s146"	"s187"	"s122"	"s150"	"s134"	"s162"	"s63"	"s137"	"s171"	"s13"	"s161"	"s7"	true
"s27"	"s167"	"s134"	"s1"	"s44"	"s125"	"s96"	"s136"	"s195"	"s84"	"s54"	"s122"	"s106"	"s163"	"s140"	"s195"	"s25"	"s73"	"s41"	"s143"	"s51"	"s37"	"s105"	"s9"	"s83"	"s177"	"s118"	"s83"	"s192"	"s99"	"s57"	"s177"	"s163"	"s90"	"s33"	"s1"	"s121"	"s14"	"s86"	"s77"	"s2"	"s30"	"s72"	"s69"	"s54"	"s140"	"s22"	"s181"	"s26"	"s145"	false
"s181"	"s29"	"s165"	"s167"	"s73"	"s187"	"s50"	"s118"	"s73"	"s169"	"s117"	"s90"	"s32"	"s173"	"s55"	"s178"	"s52"	"s88"	"s21"	"s6"	"s170"	"s190"	"s70"	"s144"	"s159"	"s166"	"s17"	"s7"	"s164"	"s87"	"s141"	"s98"	"s119"	"s190"	"s170"	"s49"	"s167"	"s179"	"s88"	"s83"	"s58"	"s157"	"s99"	"s102"	"s122"	"s141"	"s196"	"s167"	"s73"	"s198"	false
"s177"	"s0"	"s34"	"s111"	"s137"	"s172"	"s27"	"s18"	"s146"	"s37"	"s125"	"s36"	"s106"	"s71"	"s83"	"s132"	"s187"	"s125"	"s97"	"s9"	"s149"	"s59"	"s77"	"s171"	"s50"	"s0"	"s21"	"s39"	"s191"	"s171"	"s2"	"s142"	"s88"	"s172"	"s156"	"s180"	"s129"	"s192"	"s163"	"s118"	"s153"	"s191"	"s78"	"s68"	"s120"	"s96"	"s155"	"s1"	"s109"	"s129"	true
"s155"	"s120"	"s186"	"s70"	"s95"	"s31"	"s60"	"s195"	"s171"	"s23"	"s136"	"s170"	"s6"	"s155"	"s194"	"s194"	"s31"	"s161"	"s126"	"s56"	"s160"	"s40"	"s38"	"s63"	"s172"	"s47"	"s131"	"s95"	"s11"	"s66"	"s178"	"s185"	"s197"	"s71"	"s140"	"s113"	"s137"	"s193"	"s62"	"s135"	"s124"	"s39"	"s46"	"s70"	"s180"	"s189"	"s84"	"s38"	"s116"	"s162"	true
"s199"	"s176"	"s139"	"s130"	"s124"	"s180"	"s181"	"s63"	"s119"	"s48"	"s156"	"s23"	"s123"	"s159"	"s93"	"s45"	"s176"	"s4"	"s38"	"s83"	"s14"	"s62"	"s186"	"s148"	"s82"	"s76"	"s141"	"s111"	"s193"	"s33"	"s135"	"s108"	"s3"	"s26"	"s107"	"s197"	"s91"	"s105"	"s163"	"s28"	"s42"	"s134"	"s7"	"s70"	"s68"	"s196"	"s0"	"s198"	"s187"	"s188"	true
"s109"	"s28"	"s186"	"s73"	"s52"	"s193"	"s11"	"s119"	"s168"	"s47"	"s90"	"s198"	"s146"	"s143"	"s88"	"s14"	"s163"	"s96"	"s140"	"s29"	"s14"	"s20"	"s148"	"s22"	"s142"	"s107"	"s158"	"s189"	"s128"	"s129"	"s56"	"s181"	"s95"	"s32"	"s133"	"s65"	"s148"	"s71"	"s7"	"s146"	"s121"	"s34"	"s112"	"s10"	"s1"	"s116"	"s87"	"s187"	"s58"	"s179"	false
"s110"	"s199"	"s90"	"s94"	"s193"	"s27"	"s151"	"s149"	"s165"	"s33"	"s24"	"s198"	"s1"	"s189"	"s136"	"s4"	"s176"	"s124"	"s28"	"s96"	"s61"	"s177"	"s84"	"s147"	"s132"	"s98"	"s77"	"s111"	"s149"	"s5"	"s49"	"s135"	"s60"	"s72"	"s52"	"s18"	"s172"	"s121"	"s25"	"s26"	"s175"	"s123"	"s191"	"s60"	"s120"	"s30"	"s186"	"s128"	"s86"	"s119"	false
"s44"	"s25"	"s181"	"s4"	"s90"	"s45"	"s27"	"s109"	"s184"	"s50"	"s49"	"s190"	"s0"	"s122"	"s152"	"s90"	"s115"	"s189"	"s21"	"s37"	"s42"	"s9"	"s75"	"s99"	"s181"	"s81"	"s124"	"s2"	"s109"	"s145"	"s189"	"s93"	"s173"	"s133"	"s64"	"s29"	"s76"	"s42"	"s83"	"s105"	"s180"	"s105"	"s14"	"s163"	"s189"	"s150"	"s32"	"s196"	"s168"	"s135"	false
"s129"	"s149"	"s84"	"s32"	"s105"	"s156"	"s131"	"s89"	"s190"	"s109"	"s89"	"s186"	"s153"	"s96"	"s69"	"s58"	"s181"	"s34"	"s92"	"s182"	"s152"	"s22"	"s184"	"s110"	"s116"	"s5"	"s136"	"s104"	"s195"	"s85"	"s4"	"s191"	"s102"	"s93"	"s9"	"s62"	"s196"	"s100"	"s76"	"s139"	"s74"	"s119"	"s175"	"s114"	"s93"	"s130"	"s119"	"s120"	"s139"	"s155"	true
"s182"	"s26"	"s94"	"s89"	"s93"	"s170"	"s57"	"s128"	"s62"	"s169"	"s103"	"s85"	"s131"	"s127"	"s133"	"s46"	"s139"	"s12"	"s187"	"s175"	"s161"	"s144"	"s30"	"s29"	"s56"	"s8"	"s96"	"s197"	"s16"	"s51"	"s104"	"s29"	"s98"	"s191"	"s8"	"s39"	"s29"	"s109"	"s53"	"s8"	"s152"	"s152"	"s77"	"s26"	"s110"	"s8"	"s79"	"s8"	"s164"	"s122"	false
"s192"	"s31"	"s114"	"s112"	"s81"	"s177"	"s187"	"s137"	"s171"	"s180"	"s122"	"s141"	"s148"	"s104"	"s107"	"s51"	"s117"	"s162"	"s151"	"s7"	"s40"	"s76"	"s179"	"s110"	"s39"	"s124"	"s46"	"s196"	"s7"	"s19"	"s147"	"s50"	"s144"	"s92"	"s196"	"s185"	"s38"	"s141"	"s128"	"s146"	"s153"	"s13"	"s162"	"s61"	"s110"	"s101"	"s37"	"s78"	"s192"	"s73"	true
"s135"	"s51"	"s65"	"s175"	"s198"	"s163"	"s52"	"s105"	"s56"	"s104"	"s53"	"s24"	"s132"	"s198"	"s75"	"s98"	"s151"	"s85"	"s23"	"s15"	"s101"	"s37"	"s73"	"s41"	"s93"	"s23"	"s102"	"s23"	"s56"	"s93"	"s75"	"s164"	"s104"	"s138"	"s96"	"s165"	"s174"	"s61"	"s173"	"s60"	"s55"	"s125"	"s160"	"s124"	"s150"	"s37"	"s30"	"s142"	"s83"	"s195"	false
"s103"	"s31"	"s143"	"s143"	"s44"	"s90"	"s130"	"s185"	"s95"	"s103"	"s66"	"s196"	"s41"	"s87"	"s79"	"s157"	"s7"	"s183"	"s199"	"s183"	"s46"	"s35"	"s150"	"s117"	"s114"	"s9"	"s32"	"s90"	"s122"	"s72"	"s143"	"s41"	"s64"	"s180"	"s42"	"s164"	"s166"	"s184"	"s164"	"s76"	"s63"	"s183"	"s192"	"s32"	"s166"	"s187"	"s196"	"s7"	"s78"	"s126"	false
"s54"	"s155"	"s138"	"s25"	"s100"	"s84"	"s80"	"s174"	"s119"	"s12"	"s163"	"s162"	"s152"	"s178"	"s122"	"s50"	"s64"	"s52"	"s32"	"s128"	"s2"	"s121"	"s83"	"s186"	"s99"	"s4"	"s151"	"s21"	"s87"	"s25"	"s97"	"s147"	"s169"	"s139"	"s26"	"s175"	"s117"	"s32"	"s79"	"s108"	"s176"	"s137"	"s193"	"s150"	"s194"	"s89"	"s120"	"s173"	"s4"	"s188"	false
"s12"	"s178"	"s59"	"s33"	"s107"	"s49"	"s71"	"s188"	"s101"	"s127"	"s39"	"s119"	"s17"	"s168"	"s54"	"s74"	"s40"	"s79"	"s9"	"s158"	"s120"	"s185"	"s83"	"s78"	"s62"	"s27"	"s142"	"s161"	"s133"	"s197"	"s46"	"s155"	"s93"	"s120"	"s198"	"s156"	"s39"	"s10"	"s86"	"s96"	"s115"	"s60"	"s6"	"s188"	"s198"	"s44"	"s142"	"s183"	"s83"	"s187"	true
"s81"	"s54"	"s58"	"s125"	"s30"	"s26"	"s39"	"s123"	"s172"	"s66"	"s34"	"s13"	"s32"	"s136"	"s189"	"s193"	"s61"	"s123"	"s137"	"s153"	"s112"	"s34"	"s46"	"s14"	"s7"	"s90"	"s130"	"s132"	"s155"	"s56"	"s103"	"s4"	"s176"	"s145"	"s17"	"s179"	"s20"	"s71"	"s8"	"s172"	"s37"	"s151"	"s160"	"s144"	"s197"	"s91"	"s133"	"s158"	"s90"	"s20"	true
"s104"	"s170"	"s4"	"s103"	"s75"	"s109"	"s141"	"s163"	"s31"	"s27"	"s176"	"s198"	"s44"	"s173"	"s18"	"s95"	"s50"	"s183"	"s53"	"s195"	"s136"	"s115"	"s55"	"s145"	"s174"	"s164"	"s170"	"s72"	"s177"	"s100"	"s41"	"s14"	"s114"	"s90"	"s8"	"s170"	"s68"	"s188"	"s68"	"s198"	"s181"	"s70"	"s17"	"s75"	"s13"	"s21"	"s50"	"s83"	"s72"	"s75"	true
"s123"	"s26"	"s171"	"s138"	"s181"	"s78"	"s5"	"s105"	"s52"	"s77"	"s125"	"s19"	"s127"	"s68"	"s196"	"s37"	"s29"	"s123"	"s100"	"s104"	"s49"	"s38"	"s100"	"s183"	"s188"	"s148"	"s85"	"s66"	"s32"	"s198"	"s17"	"s101"	"s155"	"s139"	"s73"	"s12"	"s189"	"s126"	"s159"	"s147"	"s118"	"s47"	"s37"	"s100"	"s125"	"s96"	"s191"	"s166"	"s176"	"s131"	true
"s77"	"s45"	"s22"	"s50"	"s40"	"s162"	"s83"	"s92"	"s168"	"s153"	"s198"	"s99"	"s152"	"s3"	"s21"	"s134"	"s87"	"s139"	"s146"	"s194"	"s10"	"s96"	"s58"	"s122"	"s130"	"s12"	"s122"	"s173"	"s58"	"s112"	"s119"	"s163"	"s156"	"s196"	"s14"	"s99"	"s158"	"s64"	"s75"	"s149"	"s65"	"s100"	"s143"	"s122"	"s167"	"s32"	"s132"	"s86"	"s14"	"s42"	false
"s80"	"s187"	"s34"	"s49"	"s88"	"s32"	"s70"	"s77"	"s174"	"s148"	"s110"	"s156"	"s68"	"s44"	"s63"	"s8"	"s156"	"s150"	"s8"	"s178"	"s122"	"s185"	"s48"	"s138"	"s52"	"s183"	"s85"	"s159"	"s61"	"s58"	"s175"	"s155"	"s47"	"s110"	"s94"	"s138"	"s120"	"s76"	"s138"	"s54"	"s91"	"s158"	"s150"	"s40"	"s108"	"s3"	"s77"	"s106"	"s129"	"s99"	false
"s143"	"s32"	"s23"	"s127"	"s181"	"s18"	"s132"	"s34"	"s193"	"s75"	"s1"	"s58"	"s182"	"s177"	"s5"	"s13"	"s174"	"s114"	"s80"	"s152"	"s7"	"s114"	"s29"	"s150"	"s166"	"s83"	"s159"	"s37"	"s94"	"s2"	"s140"	"s155"	"s136"	"s82"	"s109"	"s77"	"s82"	"s32"	"s31"	"s61"	"s100"	"s82"	"s117"	"s158"	"s131"	"s37"	"s14"	"s169"	"s135"	"s50"	true
"s5"	"s49"	"s42"	"s37"	"s101"	"s114"	"s44"	"s36"	"s77"	"s199"	"s15"	"s12"	"s7"	"s193"	"s177"	"s99"	"s85"	"s63"	"s83"	"s195"	"s60"	"s114"	"s34"	"s114"	"s161"	"s49"	"s67"	"s72"	"s171"	"s108"	"s122"	"s185"	"s62"	"s160"	"s149"	"s133"	"s53"	"s79"	"s55"	"s57"	"s7"	"s93"	"s184"	"s1"	"s183"	"s81"	"s62"	"s66"	"s108"	"s110"	true
"s7"	"s77"	"s75"	"s33"	"s138"	"s69"	"s106"	"s173"	"s27"	"s26"	"s117"	"s190"	"s10"	"s162"	"s135"	"s67"	"s119"	"s98"	"s56"	"s41"	"s32"	"s138"	"s154"	"s35"	"s74"	"s140"	"s124"	"s167"	"s188"	"s184"	"s154"	"s173"	"s133"	"s1"	"s79"	"s156"	"s70"	"s165"	"s54"	"s185"	"s28"	"s41"	"s105"	"s42"	"s41"	"s191"	"s25"	"s49"	"s149"	"s142"	false
"s115"	"s68"	"s26"	"s156"	"s13"	"s142"	"s139"	"s185"	"s144"	"s103"	"s136"	"s110"	"s9"	"s121"	"s125"	"s172"	"s31"	"s134"	"s195"	"s92"	"s134"	"s182"	"s24"	"s81"	"s143"	"s71"	"s196"	"s182"	"s194"	"s107"	"s84"	"s131"	"s120"	"s0"	"s168"	"s86"	"s119"	"s85"	"s76"	"s73"	"s35"	"s154"	"s72"	"s181"	"s80"	"s41"	"s123"	"s179"	"s142"	"s137"	true
"s114"	"s0"	"s192"	"s108"	"s127"	"s126"	"s25"	"s62"	"s42"	"s138"	"s88"	"s184"	"s47"	"s182"	"s199"	"s122"	"s120"	"s1"	"s58"	"s104"	"s16"	"s50"	"s152"	"s123"	"s58"	"s90"	"s160"	"s60"	"s199"	"s171"	"s67"	"s111"	"s62"	"s184"	"s82"	"s134"	"s170"	"s199"	"s164"	"s30"	"s2"	"s137"	"s172"	"s107"	"s48"	"s174"	"s74"	"s0"	"s134"	"s97"	true
"s116"	"s10"	"s124"	"s131"	"s39"	"s13"	"s159"	"s5"	"s188"	"s45"	"s120"	"s38"	"s113"	"s163"	"s90"	"s120"	"s36"	"s177"	"s172"	"s116"	"s103"	"s122"	"s167"	"s171"	"s147"	"s125"	"s155"	"s102"	"s8"	"s157"	"s110"	"s99"	"s17"	"s26"	"s42"	"s99"	"s34"	"s25"	"s154"	"s134"	"s18"	"s155"	"s182"	"s180"	"s161"	"s143"	"s189"	"s194"	"s26"	"s71"	false
"s25"	"s73"	"s181"	"s84"	"s42"	"s63"	"s120"	"s140"	"s21"	"s56"	"s182"	"s160"	"s19"	"s148"	"s62"	"s104"	"s197"	"s5"	"s156"	"s2"	"s62"	"s115"	"s58"	"s148"	"s181"	"s25"	"s0"	"s92"	"s26"	"s119"	"s3"	"s52"	"s63"	"s157"	"s182"	"s192"	"s187"	"s48"	"s139"	"s185"	"s171"	"s63"	"s98"	"s84"	"s188"	"s192"	"s31"	"s153"	"s87"	"s8"	false
