cap-shape	cap-surface	cap-color	bruises?	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring		stalk-color-above-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat	Class
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sp"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sn"	"sw"	"se"	"sb"	"sf"	"sf"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sn"	"sw"	"se"	"sb"	"sf"	"ss"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"sk"	"sw"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"sg"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"sy"	"sr"	"sf"	"sn"	"sf"	"sc"	"sn"	"sh"	"se"	"s?"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sf"	"sh"	"sv"	"sd"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sb"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sd"	true
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sx"	"sy"	"sn"	"sf"	"sf"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	false
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sp"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sg"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	false
"sx"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"sy"	"sg"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sb"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sx"	"sy"	"sn"	"sf"	"sf"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sx"	"sy"	"sy"	"sf"	"sn"	"sf"	"sc"	"sn"	"sw"	"se"	"s?"	"sk"	"sy"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sf"	"ss"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sd"	true
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sn"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sd"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sb"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sd"	false
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"ss"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"sp"	"sr"	"sv"	"sm"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sp"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sg"	true
"sk"	"ss"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"sy"	"sn"	"sf"	"sf"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	false
"sb"	"sy"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"sr"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"sp"	"sr"	"sv"	"sm"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sx"	"sy"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sx"	"sy"	"sn"	"sf"	"ss"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"sk"	"sp"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	true
"sx"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sn"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sx"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sf"	"sy"	"sb"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sx"	"sf"	"sc"	"sf"	"sn"	"sf"	"sw"	"sn"	"sw"	"se"	"sb"	"sf"	"sf"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sf"	"ss"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sx"	"sy"	"sn"	"sf"	"sn"	"sf"	"sw"	"sn"	"sw"	"se"	"sb"	"sf"	"sf"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sf"	"ss"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"se"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sk"	"ss"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	false
"sk"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"sg"	true
"sk"	"ss"	"sb"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"sg"	true
"sb"	"sy"	"sy"	"sf"	"sn"	"sf"	"sc"	"sn"	"sw"	"se"	"s?"	"sk"	"sy"	"sw"	"sy"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sx"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sx"	"sf"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sn"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sg"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sp"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sb"	"sf"	"sn"	"sf"	"sn"	"sf"	"sc"	"sn"	"sw"	"se"	"s?"	"sk"	"sy"	"sw"	"sy"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sb"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sf"	"sy"	"sc"	"sf"	"sn"	"sf"	"sw"	"sn"	"sw"	"se"	"sb"	"ss"	"ss"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	false
"sx"	"sy"	"se"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"sk"	"sp"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"sy"	"sn"	"sf"	"sf"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"sk"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	true
"sb"	"sy"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"sr"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"sp"	"sr"	"sv"	"sg"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sd"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sn"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sf"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sf"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sp"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sx"	"ss"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sn"	"sb"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sg"	true
"sf"	"ss"	"sb"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"ss"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"se"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sx"	"ss"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	false
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sb"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sd"	true
"sf"	"ss"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sx"	"ss"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sb"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sd"	true
"sb"	"sy"	"sb"	"st"	"sn"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"sp"	"sr"	"sv"	"sm"	true
"sf"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"sf"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sp"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	false
"sx"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"sy"	"sr"	"sf"	"sn"	"sf"	"sc"	"sn"	"sh"	"se"	"s?"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sf"	"sh"	"sy"	"sd"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sb"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sg"	true
"sx"	"sy"	"sn"	"sf"	"sf"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"sk"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"sf"	"sc"	"sf"	"sn"	"sf"	"sw"	"sn"	"sw"	"se"	"sb"	"sf"	"ss"	"sw"	"sn"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sx"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	false
"sx"	"sy"	"su"	"sf"	"sn"	"sf"	"sc"	"sn"	"sp"	"se"	"s?"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sf"	"sh"	"sy"	"sd"	true
"sx"	"sf"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sb"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sf"	"sf"	"sg"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sg"	true
"sf"	"sy"	"sw"	"st"	"sn"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"sp"	"sr"	"sv"	"sm"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"sk"	"sp"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sx"	"sy"	"sn"	"sf"	"ss"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"sk"	"sw"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sl"	true
"sx"	"sy"	"sg"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sp"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sx"	"sy"	"sp"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	false
"sf"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"sg"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	true
"sx"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sx"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sp"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sf"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sn"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sv"	"sp"	true
"sf"	"sy"	"sg"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sb"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sg"	true
"sx"	"sy"	"sy"	"sf"	"sf"	"sf"	"sc"	"sb"	"sg"	"se"	"sb"	"sk"	"sk"	"sn"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sg"	true
"sx"	"ss"	"sg"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"su"	true
"sf"	"sf"	"sg"	"sf"	"sf"	"sf"	"sc"	"sb"	"sp"	"se"	"sb"	"sk"	"sk"	"sp"	"sn"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sg"	true
"sf"	"ss"	"sb"	"st"	"sf"	"sf"	"sc"	"sb"	"sh"	"st"	"sb"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sx"	"sy"	"sn"	"sf"	"ss"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"sk"	"sw"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
"sx"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"ss"	"sg"	true
"sk"	"ss"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"se"	"sw"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"sy"	"sb"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"st"	"sp"	"sr"	"sv"	"sm"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sp"	true
"sk"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"se"	"se"	"s?"	"ss"	"ss"	"sw"	"se"	"sp"	"sw"	"st"	"se"	"sw"	"sc"	"sw"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sf"	"ss"	"sw"	"st"	"sf"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sh"	"sv"	"su"	true
"sx"	"sy"	"sn"	"sf"	"sy"	"sf"	"sc"	"sn"	"sb"	"st"	"s?"	"sk"	"sk"	"sw"	"sp"	"sp"	"sw"	"so"	"se"	"sw"	"sv"	"sd"	true
