cap-shape	cap-surface	cap-color	bruises?	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring		stalk-color-above-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat	class
f	f	g	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	v	d	true
f	f	g	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	y	p	true
f	s	w	t	f	f	c	b	w	t	b	f	f	w	w	p	w	o	p	h	v	g	false
f	f	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	d	true
x	y	g	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	g	true
x	f	y	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	g	true
x	y	e	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w	false
f	y	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	d	true
b	f	y	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d	true
f	y	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	d	true
x	s	g	t	f	f	c	b	p	t	b	f	f	w	w	p	w	o	p	h	s	u	true
f	y	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	v	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	v	g	true
k	y	e	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	true
f	f	y	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	v	p	true
f	f	y	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	v	p	true
k	y	n	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l	true
x	s	w	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	n	v	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	g	true
x	f	y	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	v	p	true
x	f	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	d	true
f	y	y	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	p	true
b	s	b	t	n	f	c	b	g	e	b	s	s	w	w	p	w	t	p	r	v	g	true
x	s	w	t	f	f	c	b	h	t	b	f	f	w	w	p	w	o	p	h	v	g	true
f	y	e	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	y	d	true
b	s	w	t	n	f	c	b	g	e	b	s	s	w	w	p	w	t	p	r	v	m	true
f	y	p	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w	true
x	s	w	t	f	f	c	b	p	t	b	f	f	w	w	p	w	o	p	h	v	g	true
k	y	n	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w	true
x	y	y	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	y	p	true
f	s	b	t	f	f	c	b	h	t	b	f	s	w	w	p	w	o	p	h	v	u	true
f	y	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	d	true
x	y	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	d	true
x	y	g	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	y	p	true
x	y	y	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	v	d	true
x	y	y	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	p	true
x	y	g	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	y	p	true
f	f	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	p	true
k	s	e	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w	true
f	y	n	t	n	f	c	b	e	e	?	s	s	e	w	p	w	t	e	w	c	w	true
f	s	b	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w	true
x	y	y	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	v	d	true
f	f	g	t	n	f	c	b	u	t	b	s	s	p	p	p	w	o	p	n	v	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	p	true
f	y	g	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	y	g	false
x	s	g	t	f	f	c	b	p	t	b	f	f	w	w	p	w	o	p	h	v	g	true
f	f	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	p	true
x	f	y	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	y	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	v	g	true
x	y	n	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l	true
f	f	g	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	p	false
f	y	n	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	true
f	y	e	t	n	f	c	b	p	t	b	s	s	g	p	p	w	o	p	k	v	d	true
f	y	g	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	v	p	true
f	f	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	d	true
f	f	e	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	n	v	d	true
x	y	y	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	v	p	true
f	f	y	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	p	true
f	f	g	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	v	p	true
f	y	y	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	v	d	true
b	y	w	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	r	v	m	true
f	f	y	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	y	p	true
x	y	n	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d	true
f	f	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	v	g	true
f	y	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	y	p	true
f	y	p	t	n	f	c	b	e	e	?	s	s	e	e	p	w	t	e	w	c	w	true
x	s	w	t	f	f	c	b	h	t	b	s	s	w	w	p	w	o	p	h	s	g	true
f	y	g	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	g	true
x	y	g	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	v	p	true
x	f	y	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	v	g	true
f	s	b	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	s	u	true
x	f	g	f	c	f	c	n	g	e	b	s	s	w	w	p	w	o	p	k	v	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	y	p	true
f	y	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	y	g	true
f	y	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	p	true
x	y	r	f	n	f	c	n	p	e	?	s	f	w	w	p	w	o	f	h	y	d	true
f	y	w	f	n	f	c	n	h	e	?	s	f	w	w	p	w	o	f	h	v	d	true
x	f	y	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	v	d	true
f	y	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	p	true
f	y	y	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	y	g	true
x	y	e	f	y	f	c	n	b	t	?	k	k	p	w	p	w	o	e	w	v	p	true
x	y	e	f	y	f	c	n	b	t	?	k	k	p	w	p	w	o	e	w	v	l	true
x	y	g	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	y	d	true
x	y	y	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	v	g	true
f	f	g	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	d	true
f	f	y	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	y	p	true
f	s	e	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w	true
f	f	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	p	true
x	y	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	y	p	true
f	s	g	t	f	f	c	b	p	t	b	f	s	w	w	p	w	o	p	h	s	g	true
f	f	y	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	v	g	true
x	y	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	d	true
x	f	y	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	y	p	true
x	s	g	t	f	f	c	b	h	t	b	f	f	w	w	p	w	o	p	h	v	u	true
f	y	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	y	g	true
f	f	g	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	v	g	true
x	s	w	f	c	f	c	n	n	e	b	s	s	w	w	p	w	o	p	k	v	d	true
f	y	g	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	p	true
f	y	e	t	n	f	c	b	u	t	b	s	s	p	w	p	w	o	p	n	y	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	y	p	true
k	s	b	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	true
f	f	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	v	g	true
f	f	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	d	true
x	y	y	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	y	g	true
x	f	n	f	n	f	w	n	w	e	b	s	f	w	n	p	w	o	e	w	v	l	true
x	y	e	t	n	f	c	b	e	e	?	s	s	e	e	p	w	t	e	w	c	w	true
x	y	g	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	v	p	true
x	f	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	v	g	true
f	s	g	t	f	f	c	b	h	t	b	f	f	w	w	p	w	o	p	h	v	g	true
x	y	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	g	true
f	y	g	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	v	p	true
x	y	g	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	g	true
x	y	n	f	s	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	p	true
k	s	b	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w	true
f	f	y	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	d	true
x	f	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	p	true
f	y	g	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	y	p	true
x	f	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	d	true
f	y	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	g	true
k	s	p	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w	true
f	y	n	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d	true
x	y	g	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	y	d	true
x	f	y	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	v	p	true
f	s	b	t	f	f	c	b	w	t	b	f	f	w	w	p	w	o	p	h	v	u	true
f	s	b	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w	true
f	s	w	t	f	f	c	b	w	t	b	f	f	w	w	p	w	o	p	h	s	u	true
f	y	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	p	true
x	f	y	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	v	p	true
f	y	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	p	true
f	y	y	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	y	g	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	d	true
x	s	b	t	f	f	c	b	h	t	b	s	s	w	w	p	w	o	p	h	v	u	true
f	f	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	y	p	true
x	y	g	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	g	true
f	y	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	y	d	true
f	s	g	t	f	f	c	b	p	t	b	s	f	w	w	p	w	o	p	h	s	u	true
f	s	b	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w	true
x	s	p	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w	true
k	s	n	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	true
f	y	p	t	n	f	c	b	g	e	b	s	s	w	w	p	w	t	p	r	v	g	true
f	y	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	p	true
x	y	y	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	v	p	true
f	f	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	g	true
f	f	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	y	d	true
x	f	y	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	y	p	true
f	f	g	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	d	true
f	y	g	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	d	true
f	y	y	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	v	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	v	g	true
f	y	y	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	v	d	true
x	y	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	p	true
f	y	g	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	v	g	true
f	f	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	d	true
x	y	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	p	true
x	y	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	y	p	true
f	y	u	f	n	f	c	n	w	e	?	s	f	w	w	p	w	o	f	h	y	d	true
f	f	g	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	v	g	true
x	y	n	f	y	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	l	true
x	y	y	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	v	g	true
x	y	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	p	true
x	y	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	g	true
f	f	y	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	v	d	true
x	f	y	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	v	p	true
f	s	b	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	false
f	f	g	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	y	p	true
f	y	y	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	v	d	true
x	s	n	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w	true
f	f	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	p	true
x	y	g	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	v	d	true
x	y	n	f	f	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p	true
f	f	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	v	d	false
x	y	n	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d	true
b	s	b	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	r	v	g	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	d	true
f	y	g	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	y	d	true
f	y	u	f	n	f	c	n	u	e	?	s	f	w	w	p	w	o	f	h	y	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	v	g	true
f	y	y	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	g	true
f	f	y	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	d	true
x	y	e	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w	true
f	f	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	g	true
x	y	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	g	true
x	y	y	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	v	p	true
f	y	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	p	true
k	s	b	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w	true
f	y	y	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	v	p	false
x	f	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	v	p	true
f	s	w	t	f	f	c	b	h	t	b	s	f	w	w	p	w	o	p	h	v	u	true
x	s	g	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	n	v	d	true
f	y	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	d	true
f	y	u	f	n	f	c	n	p	e	?	s	f	w	w	p	w	o	f	h	v	d	false
x	f	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	y	d	true
f	y	g	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	y	d	true
x	f	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	g	true
x	f	y	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	v	p	true
x	s	g	t	f	f	c	b	p	t	b	f	s	w	w	p	w	o	p	h	s	u	false
f	y	g	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	y	d	true
f	f	y	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	p	true
f	f	y	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	v	d	true
x	y	g	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	v	g	true
x	y	g	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	y	d	true
x	f	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	y	g	true
x	y	y	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	y	p	true
f	f	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	g	true
f	f	y	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	p	true
f	f	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	p	true
x	y	n	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l	true
x	f	y	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	y	p	true
x	y	y	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	p	true
f	s	b	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	v	g	false
f	f	g	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	v	d	true
f	y	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	p	true
x	f	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	p	true
f	f	g	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	v	d	true
x	y	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	y	d	true
x	y	g	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	v	d	true
x	y	e	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l	true
k	y	b	t	n	f	c	b	e	e	?	s	s	e	w	p	w	t	e	w	c	w	true
f	y	b	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w	true
x	y	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	y	d	true
f	f	y	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	p	true
x	y	g	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	y	g	true
f	y	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	g	true
x	s	b	t	f	f	c	b	w	t	b	s	f	w	w	p	w	o	p	h	s	u	true
f	y	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	v	p	true
x	s	w	t	f	f	c	b	p	t	b	f	f	w	w	p	w	o	p	h	s	u	true
x	f	y	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	v	p	false
x	y	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	y	p	true
x	s	w	t	f	f	c	b	p	t	b	s	f	w	w	p	w	o	p	h	s	u	true
f	s	b	t	f	f	c	b	p	t	b	f	f	w	w	p	w	o	p	h	s	g	true
x	s	w	t	f	f	c	b	h	t	b	f	s	w	w	p	w	o	p	h	s	u	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	y	d	true
f	y	g	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	p	false
x	f	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	g	true
f	f	g	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	v	p	true
x	y	w	f	n	f	c	n	u	e	?	s	f	w	w	p	w	o	f	h	y	d	true
x	s	e	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	true
x	y	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	g	true
f	f	g	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	v	g	true
x	y	n	f	y	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	l	true
x	y	g	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	v	p	true
f	f	g	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	p	true
f	f	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	p	true
f	f	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	d	true
f	f	e	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	y	d	true
x	y	y	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	y	g	true
f	y	y	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	v	d	true
f	f	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	p	true
x	y	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	y	g	true
x	f	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	p	true
k	f	y	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d	true
f	f	y	f	f	f	c	b	h	e	b	k	k	n	b	p	w	o	l	h	y	g	true
k	f	c	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l	true
f	f	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	p	true
f	y	y	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	p	true
x	y	g	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	v	d	true
x	y	g	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	v	p	false
f	f	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	v	g	true
f	y	y	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	v	d	true
x	f	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	d	true
f	f	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	p	true
x	y	y	f	f	f	c	b	g	e	b	k	k	n	b	p	w	o	l	h	y	d	true
b	y	p	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	r	v	g	false
k	y	p	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w	true
x	y	y	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	v	p	true
x	f	y	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	g	true
k	y	b	t	n	f	c	b	e	e	?	s	s	w	e	p	w	t	e	w	c	w	true
f	y	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	d	true
x	s	w	t	f	f	c	b	p	t	b	s	s	w	w	p	w	o	p	h	s	u	true
x	y	n	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p	true
x	y	n	f	y	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d	true
x	y	e	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p	true
f	g	w	t	n	f	w	n	w	e	b	s	s	w	w	p	w	o	p	w	c	l	true
x	s	g	t	f	f	c	b	p	t	b	f	s	w	w	p	w	o	p	h	v	u	true
f	y	c	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l	true
x	y	g	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	y	g	true
f	y	y	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	d	true
f	y	y	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	y	p	true
f	y	p	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w	true
x	s	b	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	v	g	true
x	s	g	t	f	f	c	b	h	t	b	s	f	w	w	p	w	o	p	h	s	g	true
x	y	e	f	y	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p	true
k	y	c	f	n	f	w	n	w	e	b	s	f	w	n	p	w	o	e	w	v	l	true
x	s	w	t	f	f	c	b	w	t	b	s	f	w	w	p	w	o	p	h	s	u	false
