%
% ARFF data file, generated by KNIME
%
% Date: Thu Jun 22 10:41:11 CEST 2017
% User: guillaume
%

@RELATION DataTable
@ATTRIBUTE att0	STRING
@ATTRIBUTE att1	STRING
@ATTRIBUTE att2	STRING
@ATTRIBUTE att3	STRING
@ATTRIBUTE att4	STRING
@ATTRIBUTE att5	STRING
@ATTRIBUTE att6	STRING
@ATTRIBUTE att7	STRING
@ATTRIBUTE att8	STRING
@ATTRIBUTE att9	STRING
@ATTRIBUTE Class	{cortana,false}

@DATA
s92,s178,s44,s113,s86,s72,s169,s181,s4,s168,false
s170,s147,s95,s172,s195,s115,s51,s15,s111,s134,cortana
s159,s100,s150,s129,s98,s183,s2,s140,s57,s36,false
s107,s12,s122,s46,s79,s104,s130,s4,s129,s103,false
s175,s53,s181,s18,s81,s47,s35,s94,s25,s82,cortana
s8,s96,s81,s79,s54,s42,s62,s77,s28,s161,false
s170,s94,s46,s119,s64,s146,s16,s1,s194,s115,cortana
s32,s198,s181,s131,s21,s6,s58,s111,s101,s193,cortana
s136,s146,s134,s40,s195,s1,s77,s59,s98,s123,cortana
s121,s13,s97,s69,s51,s116,s111,s69,s169,s67,false
s42,s18,s36,s99,s182,s92,s74,s187,s52,s18,cortana
s125,s97,s122,s37,s4,s20,s190,s63,s126,s16,cortana
s186,s187,s103,s166,s128,s182,s9,s67,s98,s94,false
s193,s51,s175,s60,s114,s82,s35,s191,s87,s163,cortana
s69,s7,s104,s16,s31,s37,s187,s189,s86,s165,false
s173,s154,s129,s168,s58,s81,s44,s122,s87,s102,cortana
s179,s173,s80,s190,s96,s78,s124,s68,s49,s20,false
s6,s8,s51,s179,s138,s166,s48,s197,s7,s25,cortana
s97,s142,s143,s90,s14,s122,s164,s147,s62,s154,cortana
s191,s101,s129,s81,s197,s100,s170,s27,s181,s66,cortana
s62,s168,s83,s153,s113,s54,s166,s39,s153,s28,false
s57,s21,s190,s75,s140,s66,s171,s125,s109,s96,cortana
s111,s24,s57,s176,s39,s106,s105,s60,s72,s22,false
s172,s128,s89,s28,s158,s120,s169,s98,s82,s188,cortana
s43,s46,s17,s130,s151,s110,s94,s195,s81,s182,cortana
s153,s66,s57,s12,s43,s178,s196,s132,s164,s59,false
s22,s143,s168,s163,s63,s148,s15,s152,s57,s189,false
s70,s92,s155,s164,s155,s66,s163,s140,s158,s42,false
s91,s131,s24,s30,s24,s49,s44,s156,s111,s65,cortana
s10,s102,s130,s18,s126,s43,s117,s109,s173,s59,cortana
s86,s88,s59,s83,s45,s69,s78,s73,s170,s58,cortana
s53,s51,s136,s122,s52,s53,s55,s99,s26,s139,false
s148,s65,s120,s137,s98,s82,s19,s142,s40,s110,cortana
s152,s183,s151,s168,s22,s121,s115,s40,s140,s116,cortana
s5,s6,s146,s115,s90,s31,s155,s185,s37,s99,cortana
s100,s15,s100,s99,s125,s163,s76,s151,s143,s115,false
s97,s31,s156,s199,s108,s49,s63,s176,s77,s123,cortana
s72,s25,s20,s66,s33,s63,s170,s164,s149,s44,cortana
s142,s123,s14,s148,s37,s193,s101,s30,s150,s17,false
s3,s20,s117,s170,s20,s74,s63,s98,s188,s185,cortana
s166,s8,s71,s25,s33,s197,s196,s65,s152,s18,cortana
s83,s167,s91,s144,s67,s115,s26,s80,s41,s72,cortana
s30,s76,s150,s105,s178,s25,s136,s80,s136,s186,cortana
s165,s162,s182,s4,s62,s50,s146,s16,s192,s101,cortana
s34,s22,s117,s136,s195,s195,s13,s169,s117,s81,false
s59,s109,s142,s176,s67,s168,s53,s39,s14,s140,false
s83,s93,s20,s132,s47,s84,s139,s53,s74,s146,cortana
s2,s78,s178,s59,s133,s83,s173,s79,s115,s17,false
s61,s191,s34,s139,s42,s10,s61,s85,s174,s152,false
s36,s120,s189,s137,s172,s9,s126,s183,s197,s100,cortana
s87,s11,s9,s102,s72,s53,s194,s148,s166,s164,false
s76,s138,s143,s190,s38,s76,s15,s15,s49,s139,cortana
s80,s123,s192,s11,s135,s176,s131,s97,s58,s4,false
s75,s19,s25,s24,s74,s131,s117,s127,s13,s21,false
s37,s135,s92,s188,s164,s2,s39,s183,s140,s155,false
s67,s127,s92,s57,s101,s193,s1,s149,s30,s60,false
s122,s14,s125,s121,s14,s23,s104,s26,s185,s60,cortana
s126,s150,s67,s21,s103,s108,s79,s148,s150,s67,cortana
s91,s167,s89,s182,s13,s107,s60,s3,s63,s16,false
s70,s193,s163,s117,s76,s123,s165,s64,s60,s59,false
s21,s116,s41,s126,s183,s177,s129,s40,s32,s55,false
s115,s132,s112,s167,s197,s122,s160,s139,s36,s154,false
s73,s163,s34,s124,s74,s46,s155,s135,s43,s153,cortana
s172,s56,s42,s164,s131,s183,s99,s170,s163,s72,false
s129,s164,s104,s94,s61,s122,s73,s34,s52,s76,cortana
s124,s125,s98,s98,s56,s70,s93,s6,s50,s183,cortana
s163,s38,s130,s20,s195,s173,s168,s130,s40,s47,cortana
s52,s187,s93,s181,s12,s135,s198,s97,s83,s104,cortana
s0,s140,s48,s78,s19,s37,s115,s43,s130,s90,cortana
s25,s118,s72,s119,s177,s152,s63,s110,s58,s34,cortana
s98,s120,s27,s33,s95,s188,s66,s78,s163,s193,false
s45,s105,s143,s101,s87,s49,s153,s71,s46,s127,false
s26,s146,s144,s143,s71,s50,s191,s63,s97,s138,cortana
s127,s61,s16,s99,s104,s29,s151,s122,s63,s135,false
s70,s173,s68,s7,s99,s46,s88,s13,s74,s167,false
s185,s59,s180,s174,s125,s145,s177,s28,s9,s73,false
s127,s179,s156,s155,s198,s198,s47,s33,s119,s178,false
s130,s137,s155,s171,s19,s87,s112,s120,s59,s74,false
s174,s139,s164,s145,s183,s188,s175,s134,s86,s41,cortana
s112,s181,s61,s168,s55,s181,s113,s30,s70,s35,false
s146,s103,s75,s136,s11,s17,s4,s95,s57,s81,false
s111,s22,s92,s176,s181,s46,s117,s84,s170,s81,false
s189,s125,s131,s45,s91,s49,s144,s83,s61,s104,cortana
s180,s48,s2,s94,s191,s62,s36,s6,s88,s3,cortana
s16,s56,s137,s96,s97,s55,s198,s101,s120,s91,false
s103,s99,s125,s24,s77,s79,s25,s106,s183,s168,cortana
s111,s128,s4,s93,s35,s79,s51,s49,s13,s141,false
s161,s35,s44,s47,s124,s194,s2,s162,s57,s160,cortana
s78,s76,s32,s195,s134,s123,s108,s34,s156,s22,cortana
s46,s2,s166,s154,s141,s69,s81,s135,s72,s108,cortana
s92,s130,s124,s140,s143,s100,s116,s125,s11,s98,false
s177,s88,s100,s82,s109,s61,s37,s5,s118,s70,false
s124,s71,s181,s13,s107,s131,s164,s17,s139,s155,false
s129,s106,s84,s119,s114,s121,s62,s198,s94,s77,false
s76,s70,s82,s8,s14,s36,s86,s18,s36,s24,cortana
s48,s154,s83,s191,s19,s27,s199,s152,s49,s8,false
s182,s150,s195,s47,s170,s117,s57,s112,s167,s30,cortana
s155,s187,s123,s92,s173,s92,s149,s109,s49,s131,cortana
s189,s135,s48,s96,s100,s0,s138,s72,s102,s39,false
s53,s52,s167,s181,s21,s63,s39,s125,s42,s55,cortana
s150,s37,s145,s76,s184,s85,s111,s50,s150,s136,false
s73,s186,s42,s139,s58,s196,s131,s112,s88,s16,false
s70,s42,s189,s67,s149,s113,s116,s180,s30,s55,false
s54,s142,s169,s137,s1,s97,s115,s117,s20,s140,false
s117,s47,s159,s47,s194,s166,s6,s16,s146,s165,false
s142,s100,s41,s120,s177,s102,s77,s146,s124,s172,false
s147,s143,s197,s187,s187,s32,s133,s66,s69,s148,false
s144,s62,s27,s41,s120,s68,s65,s71,s120,s51,false
s135,s42,s102,s168,s43,s178,s3,s174,s46,s39,cortana
s6,s139,s41,s35,s100,s12,s159,s44,s127,s107,false
s99,s121,s179,s138,s111,s122,s135,s45,s181,s69,cortana
s45,s75,s99,s67,s28,s195,s167,s170,s89,s60,false
s95,s176,s154,s194,s32,s14,s128,s85,s89,s138,false
s51,s136,s140,s100,s97,s99,s167,s48,s96,s35,false
s95,s42,s91,s162,s47,s48,s115,s33,s80,s72,cortana
s42,s173,s29,s25,s163,s96,s157,s166,s148,s176,false
s6,s158,s32,s156,s60,s30,s162,s33,s169,s25,cortana
s136,s3,s93,s134,s157,s191,s198,s5,s84,s31,false
s130,s51,s198,s49,s70,s72,s2,s13,s32,s158,cortana
s47,s96,s160,s154,s59,s16,s88,s177,s126,s67,cortana
s180,s78,s68,s195,s5,s80,s72,s159,s123,s99,cortana
s8,s29,s187,s95,s101,s81,s93,s104,s71,s69,false
s53,s40,s18,s183,s61,s185,s186,s115,s118,s167,cortana
s4,s6,s46,s86,s59,s119,s161,s154,s110,s15,false
s13,s3,s139,s159,s30,s153,s22,s43,s127,s139,false
s43,s181,s66,s143,s122,s161,s43,s100,s106,s162,false
s192,s191,s89,s96,s73,s51,s37,s167,s183,s68,cortana
s64,s30,s149,s17,s161,s97,s181,s101,s71,s6,false
s27,s171,s187,s80,s119,s167,s189,s7,s126,s157,false
s191,s198,s171,s153,s193,s32,s18,s193,s21,s39,cortana
s76,s70,s91,s78,s142,s107,s176,s31,s141,s15,false
s111,s42,s161,s29,s161,s89,s0,s164,s40,s71,cortana
s167,s28,s160,s106,s79,s138,s193,s158,s7,s100,cortana
s65,s83,s87,s8,s171,s180,s178,s160,s129,s141,cortana
s47,s167,s182,s51,s63,s162,s25,s45,s9,s159,cortana
s25,s123,s168,s82,s16,s193,s197,s168,s81,s77,false
s171,s55,s194,s153,s54,s53,s44,s4,s145,s82,cortana
s4,s186,s140,s54,s107,s143,s23,s100,s163,s165,cortana
s107,s179,s25,s80,s30,s197,s76,s71,s179,s30,cortana
s26,s43,s57,s111,s44,s52,s48,s112,s157,s36,cortana
s9,s78,s27,s96,s91,s148,s131,s88,s115,s73,cortana
s123,s181,s158,s1,s167,s169,s10,s123,s145,s199,false
s60,s91,s119,s86,s142,s122,s25,s71,s115,s125,false
s104,s166,s144,s127,s121,s18,s38,s101,s58,s16,false
s144,s41,s74,s148,s133,s145,s158,s194,s128,s168,false
s18,s13,s2,s67,s8,s148,s32,s166,s81,s2,false
s91,s81,s180,s41,s139,s3,s79,s16,s113,s190,cortana
s91,s138,s50,s55,s78,s75,s2,s64,s124,s64,false
s98,s106,s42,s120,s127,s166,s43,s166,s14,s198,cortana
s132,s147,s47,s18,s148,s41,s99,s186,s67,s194,cortana
s136,s43,s190,s197,s4,s61,s165,s61,s20,s112,cortana
s186,s66,s145,s137,s4,s184,s174,s18,s78,s45,false
s102,s121,s67,s197,s94,s101,s184,s191,s15,s63,cortana
s72,s115,s40,s152,s32,s168,s9,s50,s60,s193,false
s136,s131,s45,s111,s186,s21,s24,s62,s126,s124,false
s151,s155,s82,s50,s107,s37,s31,s174,s99,s196,cortana
s59,s13,s65,s167,s170,s99,s193,s50,s182,s145,false
s21,s169,s19,s49,s159,s165,s150,s136,s119,s42,cortana
s193,s45,s159,s173,s45,s87,s47,s190,s67,s103,false
s80,s142,s135,s113,s62,s18,s25,s166,s91,s154,false
s57,s97,s38,s176,s55,s41,s40,s185,s101,s67,cortana
s135,s199,s22,s132,s189,s105,s4,s11,s26,s71,false
s7,s28,s121,s89,s70,s141,s103,s131,s127,s5,false
s14,s87,s112,s66,s45,s43,s195,s98,s69,s76,false
s115,s149,s124,s55,s79,s86,s45,s198,s198,s117,false
s103,s125,s76,s164,s165,s104,s0,s123,s158,s195,cortana
s158,s139,s13,s115,s120,s109,s153,s67,s148,s54,false
s56,s57,s26,s189,s117,s35,s176,s106,s170,s1,cortana
s144,s153,s2,s151,s102,s6,s165,s37,s146,s120,cortana
s147,s22,s44,s4,s112,s19,s65,s137,s126,s26,false
s0,s142,s191,s178,s193,s160,s24,s133,s136,s143,false
s166,s159,s164,s129,s29,s77,s87,s125,s80,s65,cortana
s168,s3,s160,s188,s87,s37,s9,s140,s5,s156,false
s192,s62,s167,s126,s7,s72,s67,s71,s120,s74,cortana
s160,s185,s109,s47,s69,s159,s44,s139,s62,s85,false
s63,s61,s71,s52,s125,s161,s27,s14,s95,s199,cortana
s52,s84,s115,s29,s70,s185,s45,s95,s28,s157,false
s24,s178,s159,s174,s22,s175,s82,s139,s185,s104,cortana
s164,s65,s135,s162,s141,s93,s14,s180,s109,s35,cortana
s138,s96,s67,s97,s103,s145,s102,s155,s188,s109,cortana
s113,s112,s74,s47,s132,s148,s149,s63,s183,s136,cortana
s168,s181,s194,s53,s79,s119,s25,s92,s167,s20,cortana
s30,s139,s141,s199,s46,s110,s67,s52,s184,s173,cortana
s122,s62,s112,s177,s166,s66,s17,s112,s8,s25,cortana
s57,s122,s10,s73,s87,s155,s43,s71,s11,s75,cortana
s133,s108,s91,s140,s52,s166,s180,s37,s191,s96,false
s81,s191,s84,s75,s178,s59,s1,s64,s83,s159,cortana
s159,s33,s97,s112,s142,s8,s77,s87,s24,s17,cortana
s117,s156,s139,s8,s31,s175,s48,s140,s163,s69,cortana
s141,s140,s165,s19,s170,s54,s118,s134,s19,s60,false
s88,s106,s8,s26,s153,s158,s39,s67,s117,s30,cortana
s29,s132,s170,s194,s120,s18,s91,s121,s181,s141,false
s97,s90,s49,s192,s81,s40,s109,s154,s89,s152,false
s76,s9,s97,s165,s6,s23,s77,s168,s198,s62,cortana
s96,s189,s123,s146,s95,s127,s129,s147,s102,s132,cortana
s2,s109,s51,s168,s109,s101,s132,s125,s168,s33,false
s13,s155,s183,s61,s171,s49,s83,s148,s29,s45,cortana
s138,s6,s98,s58,s14,s42,s168,s36,s157,s177,cortana
s109,s73,s150,s186,s169,s30,s70,s24,s88,s95,cortana
s68,s128,s169,s17,s175,s129,s197,s184,s23,s186,false
s96,s106,s31,s63,s118,s67,s188,s14,s196,s0,cortana
s177,s165,s58,s48,s101,s121,s63,s67,s38,s80,false
s46,s22,s112,s69,s133,s34,s162,s133,s47,s117,cortana
s22,s5,s112,s108,s13,s153,s35,s53,s190,s12,false
s95,s100,s167,s29,s59,s178,s40,s197,s101,s34,false
s174,s65,s83,s173,s179,s142,s35,s85,s10,s133,false
s158,s73,s136,s79,s43,s168,s167,s174,s125,s164,false
s76,s117,s76,s133,s20,s71,s127,s79,s60,s106,false
s57,s93,s93,s131,s186,s128,s193,s46,s6,s39,false
s124,s74,s88,s118,s18,s77,s101,s156,s66,s99,cortana
s109,s62,s76,s178,s122,s8,s142,s134,s60,s64,cortana
s133,s82,s130,s98,s166,s191,s162,s176,s43,s63,cortana
s26,s22,s148,s173,s70,s0,s115,s101,s185,s164,cortana
s134,s141,s37,s188,s31,s29,s58,s1,s152,s160,false
s34,s189,s174,s39,s114,s159,s104,s36,s74,s72,false
s134,s29,s101,s96,s45,s6,s88,s112,s184,s177,cortana
s70,s113,s14,s137,s42,s17,s153,s78,s52,s136,cortana
s16,s9,s18,s150,s128,s166,s123,s193,s151,s90,false
s184,s166,s64,s11,s134,s149,s69,s195,s83,s153,false
s151,s142,s199,s153,s0,s32,s151,s89,s37,s42,cortana
s199,s162,s140,s21,s83,s91,s185,s152,s151,s168,cortana
s22,s91,s179,s19,s52,s151,s91,s42,s114,s3,cortana
s125,s174,s111,s26,s11,s3,s43,s63,s24,s59,cortana
s110,s41,s133,s96,s64,s173,s68,s8,s58,s113,cortana
s94,s60,s113,s139,s105,s109,s51,s111,s47,s57,false
s189,s98,s154,s7,s140,s95,s164,s84,s59,s132,cortana
s1,s124,s162,s125,s5,s171,s117,s161,s61,s101,false
s43,s62,s115,s83,s92,s84,s156,s126,s132,s199,cortana
s133,s5,s42,s198,s112,s79,s29,s70,s85,s82,cortana
s120,s90,s171,s80,s63,s48,s151,s70,s118,s105,false
s196,s53,s157,s165,s198,s91,s114,s95,s29,s33,cortana
s154,s35,s102,s79,s104,s68,s37,s89,s124,s1,false
s32,s191,s4,s102,s85,s69,s194,s174,s105,s147,false
s153,s2,s193,s62,s5,s179,s11,s89,s144,s127,cortana
s57,s79,s83,s48,s103,s80,s183,s181,s28,s33,false
s120,s56,s169,s138,s96,s9,s181,s165,s72,s125,false
s58,s151,s141,s92,s171,s179,s35,s36,s58,s119,cortana
s168,s150,s64,s119,s194,s114,s166,s160,s43,s23,false
s45,s163,s139,s10,s73,s78,s92,s125,s36,s181,false
s198,s155,s30,s130,s8,s140,s173,s39,s35,s12,cortana
s37,s46,s152,s38,s150,s104,s106,s68,s45,s194,false
s160,s199,s148,s70,s3,s49,s163,s106,s184,s115,false
s10,s45,s91,s149,s74,s153,s108,s55,s190,s192,cortana
s172,s80,s94,s141,s72,s169,s17,s42,s179,s140,false
s3,s199,s48,s84,s91,s49,s182,s6,s19,s6,false
s41,s166,s9,s107,s120,s55,s87,s144,s99,s30,false
s3,s96,s11,s2,s186,s36,s80,s172,s72,s59,cortana
s62,s7,s153,s46,s34,s175,s29,s163,s17,s96,false
s87,s60,s191,s92,s165,s133,s143,s67,s127,s64,false
s78,s32,s41,s55,s144,s154,s174,s47,s19,s129,false
s23,s100,s120,s75,s123,s125,s91,s34,s34,s76,false
s32,s129,s100,s160,s72,s125,s138,s123,s185,s130,false
s9,s173,s22,s4,s106,s4,s123,s4,s18,s60,cortana
s191,s84,s106,s18,s186,s34,s184,s100,s188,s73,cortana
s174,s157,s98,s176,s62,s199,s46,s160,s158,s49,false
s61,s130,s161,s90,s190,s1,s9,s81,s182,s108,false
s36,s145,s50,s55,s36,s36,s20,s124,s127,s30,cortana
s154,s66,s186,s188,s197,s19,s147,s14,s170,s124,cortana
s180,s29,s85,s9,s159,s14,s8,s107,s56,s180,false
s125,s153,s159,s56,s94,s181,s177,s194,s150,s174,false
s107,s193,s92,s90,s54,s114,s148,s147,s137,s108,cortana
s45,s139,s141,s163,s60,s139,s152,s161,s36,s64,cortana
s168,s132,s139,s149,s68,s118,s60,s18,s184,s196,cortana
s159,s141,s187,s199,s140,s4,s16,s125,s81,s86,cortana
s66,s112,s147,s115,s43,s57,s194,s161,s136,s144,false
s81,s198,s133,s155,s158,s43,s61,s199,s184,s113,cortana
s199,s22,s57,s195,s50,s91,s151,s192,s118,s56,false
s157,s163,s80,s166,s86,s98,s84,s171,s21,s151,cortana
s195,s21,s86,s77,s150,s67,s122,s71,s79,s53,false
s35,s67,s36,s31,s156,s147,s53,s122,s121,s165,false
s81,s115,s197,s149,s3,s110,s36,s13,s67,s157,false
s143,s175,s186,s182,s10,s126,s32,s75,s98,s32,false
s140,s166,s101,s90,s131,s187,s15,s82,s160,s95,cortana
s187,s94,s144,s49,s148,s9,s1,s160,s107,s113,false
s142,s51,s11,s155,s77,s141,s67,s184,s49,s123,false
s33,s79,s69,s63,s31,s6,s158,s137,s49,s25,false
s30,s120,s94,s40,s63,s138,s162,s182,s47,s188,cortana
s2,s167,s17,s167,s162,s85,s154,s42,s80,s109,false
s150,s33,s175,s39,s108,s180,s186,s141,s9,s24,false
s193,s144,s191,s99,s156,s38,s196,s22,s92,s184,false
s198,s72,s56,s32,s109,s171,s173,s83,s84,s190,cortana
s49,s181,s148,s56,s84,s59,s64,s1,s171,s110,cortana
s126,s75,s0,s16,s123,s16,s59,s7,s52,s74,cortana
s63,s51,s62,s123,s14,s133,s173,s197,s123,s179,cortana
s169,s56,s120,s104,s73,s195,s16,s180,s197,s76,cortana
s32,s40,s0,s155,s109,s127,s137,s105,s6,s7,false
s178,s120,s191,s52,s28,s122,s17,s96,s73,s0,cortana
s62,s125,s5,s82,s172,s190,s155,s176,s157,s150,false
s35,s132,s17,s6,s187,s68,s58,s23,s109,s65,cortana
s124,s110,s83,s137,s19,s15,s118,s4,s1,s185,false
s108,s29,s31,s68,s38,s173,s158,s5,s153,s197,false
s73,s164,s74,s68,s39,s137,s117,s162,s75,s53,cortana
s39,s98,s94,s98,s2,s36,s148,s63,s129,s175,cortana
s0,s40,s43,s181,s182,s81,s173,s181,s166,s85,cortana
s105,s168,s162,s173,s1,s44,s74,s73,s78,s5,cortana
s99,s140,s88,s121,s125,s65,s91,s177,s192,s136,false
s114,s160,s15,s188,s104,s10,s143,s42,s45,s88,cortana
s79,s81,s107,s122,s182,s43,s111,s138,s9,s69,false
s112,s196,s163,s130,s157,s82,s48,s9,s39,s84,false
s72,s159,s97,s83,s149,s193,s157,s70,s166,s78,false
s165,s142,s27,s117,s126,s120,s94,s66,s161,s109,cortana
s140,s146,s98,s140,s15,s61,s150,s169,s109,s97,false
s164,s164,s144,s67,s10,s127,s16,s147,s29,s31,false
s151,s146,s130,s58,s78,s112,s192,s165,s186,s14,cortana
s169,s40,s11,s82,s14,s0,s76,s28,s191,s182,false
s141,s131,s127,s67,s149,s144,s121,s58,s65,s112,cortana
s85,s164,s30,s58,s133,s26,s34,s123,s146,s186,false
s177,s170,s29,s154,s86,s181,s136,s168,s133,s43,false
s58,s197,s67,s68,s193,s180,s121,s145,s162,s184,false
s188,s159,s158,s64,s125,s10,s164,s28,s82,s51,false
s194,s25,s57,s91,s51,s79,s154,s45,s123,s136,false
s62,s184,s97,s52,s11,s27,s82,s156,s135,s60,false
s102,s93,s186,s108,s134,s73,s198,s39,s193,s158,false
s42,s41,s158,s186,s130,s138,s27,s191,s150,s51,false
s36,s171,s155,s3,s15,s96,s82,s167,s62,s81,cortana
s11,s53,s79,s88,s121,s11,s157,s130,s52,s92,false
s23,s103,s87,s102,s126,s93,s32,s40,s17,s103,cortana
s152,s50,s7,s189,s5,s95,s50,s193,s187,s115,false
s190,s144,s182,s175,s148,s122,s168,s97,s103,s90,false
s76,s196,s98,s196,s2,s120,s132,s148,s197,s121,false
s39,s152,s79,s57,s71,s9,s141,s48,s14,s64,false
s84,s2,s70,s44,s101,s92,s150,s81,s152,s134,cortana
s14,s69,s140,s4,s18,s118,s173,s153,s62,s1,false
s154,s121,s114,s27,s160,s22,s96,s64,s110,s9,false
s50,s94,s29,s180,s21,s46,s103,s53,s163,s125,cortana
s51,s65,s109,s69,s7,s126,s196,s174,s123,s139,false
s83,s83,s135,s52,s1,s93,s101,s37,s81,s177,cortana
s52,s105,s1,s78,s151,s58,s11,s171,s184,s116,false
s94,s15,s130,s22,s94,s92,s63,s47,s39,s92,cortana
s13,s97,s47,s12,s65,s157,s75,s50,s111,s89,cortana
s82,s54,s127,s134,s95,s175,s18,s185,s166,s91,false
s23,s88,s64,s89,s78,s48,s144,s53,s16,s123,false
s70,s66,s177,s50,s148,s91,s7,s80,s56,s99,cortana
s55,s142,s148,s115,s72,s167,s74,s193,s68,s179,false
s51,s34,s165,s1,s158,s167,s128,s109,s47,s21,cortana
s142,s16,s42,s42,s150,s47,s138,s100,s139,s39,cortana
s61,s84,s132,s122,s34,s47,s76,s17,s99,s170,cortana
s74,s147,s132,s42,s169,s175,s184,s115,s1,s48,false
s2,s185,s50,s53,s128,s3,s28,s32,s73,s16,false
s24,s123,s119,s53,s115,s20,s20,s46,s174,s109,false
s63,s90,s95,s78,s196,s73,s38,s191,s144,s90,cortana
s128,s30,s84,s175,s41,s150,s173,s165,s41,s3,cortana
s140,s131,s43,s5,s85,s166,s124,s116,s67,s196,false
s126,s35,s111,s156,s154,s101,s151,s2,s15,s59,false
s180,s50,s83,s189,s118,s3,s21,s168,s188,s44,cortana
s71,s74,s77,s144,s34,s89,s7,s193,s118,s161,cortana
s131,s150,s5,s115,s74,s79,s12,s145,s1,s57,cortana
s177,s5,s8,s4,s135,s157,s163,s8,s34,s36,cortana
s98,s114,s87,s196,s27,s26,s104,s26,s140,s70,cortana
s73,s185,s70,s16,s192,s102,s146,s100,s1,s173,cortana
s104,s79,s40,s13,s163,s88,s71,s59,s169,s194,false
s178,s144,s150,s181,s161,s155,s31,s174,s152,s92,false
s10,s48,s174,s176,s74,s137,s153,s149,s138,s112,false
s7,s129,s158,s58,s30,s60,s13,s94,s132,s13,false
s133,s122,s111,s131,s119,s182,s120,s53,s130,s12,false
s62,s128,s25,s137,s82,s189,s115,s195,s133,s67,cortana
s154,s102,s164,s164,s27,s64,s178,s150,s86,s145,false
s79,s32,s23,s199,s147,s77,s117,s79,s62,s184,false
s121,s138,s181,s86,s175,s86,s106,s111,s118,s55,false
s181,s63,s83,s16,s193,s101,s142,s10,s11,s176,false
s78,s0,s0,s38,s73,s91,s110,s28,s194,s142,false
s137,s142,s122,s190,s102,s152,s155,s86,s45,s152,false
s17,s191,s183,s134,s3,s96,s96,s114,s58,s6,cortana
s165,s23,s57,s198,s153,s134,s176,s76,s128,s133,false
s152,s165,s88,s73,s33,s102,s154,s1,s47,s102,cortana
s134,s137,s165,s11,s42,s100,s153,s185,s101,s190,cortana
s47,s161,s160,s77,s77,s147,s24,s184,s56,s80,false
s77,s76,s66,s57,s144,s77,s136,s141,s134,s73,false
s34,s67,s109,s2,s150,s43,s7,s51,s37,s0,cortana
s106,s72,s19,s79,s121,s46,s7,s25,s122,s116,cortana
s136,s13,s79,s126,s3,s107,s26,s49,s128,s100,false
s101,s86,s61,s137,s11,s121,s19,s128,s83,s141,cortana
s82,s76,s73,s46,s0,s94,s109,s190,s18,s118,false
s190,s87,s12,s110,s64,s130,s163,s25,s173,s185,cortana
s57,s192,s183,s135,s176,s7,s152,s197,s153,s66,cortana
s195,s73,s82,s71,s179,s167,s112,s25,s71,s68,false
s51,s119,s109,s154,s112,s113,s105,s131,s2,s39,cortana
s46,s154,s43,s17,s20,s65,s122,s33,s197,s116,false
s24,s96,s10,s153,s122,s114,s144,s81,s62,s121,cortana
s107,s105,s133,s0,s167,s170,s9,s133,s63,s81,false
s45,s6,s91,s161,s77,s148,s63,s177,s159,s173,false
s25,s79,s194,s99,s110,s40,s109,s10,s105,s135,false
s128,s82,s181,s20,s185,s38,s104,s19,s96,s189,cortana
s6,s73,s161,s6,s110,s65,s55,s163,s54,s22,false
s121,s44,s152,s2,s9,s147,s83,s161,s183,s34,cortana
s189,s124,s161,s67,s51,s54,s134,s63,s109,s10,false
s56,s19,s77,s19,s156,s90,s88,s169,s40,s195,cortana
s81,s34,s164,s172,s188,s196,s71,s6,s83,s39,cortana
s6,s107,s30,s117,s12,s94,s49,s8,s48,s72,false
s39,s197,s91,s166,s138,s182,s3,s168,s4,s27,false
s148,s107,s98,s45,s148,s172,s26,s82,s115,s135,cortana
s176,s15,s67,s79,s123,s7,s7,s141,s110,s89,false
s115,s105,s174,s88,s185,s80,s24,s193,s41,s111,cortana
s46,s166,s38,s145,s182,s17,s132,s159,s164,s63,cortana
s38,s47,s132,s15,s109,s91,s56,s50,s0,s27,cortana
s142,s133,s69,s137,s49,s170,s40,s160,s1,s117,cortana
s146,s52,s145,s187,s62,s27,s118,s176,s11,s100,false
s60,s134,s92,s19,s38,s51,s47,s128,s10,s33,false
s119,s166,s118,s133,s51,s160,s52,s96,s72,s143,false
s199,s166,s4,s156,s114,s154,s93,s197,s102,s28,false
s144,s184,s5,s139,s165,s175,s122,s105,s41,s26,cortana
s89,s198,s175,s185,s99,s62,s26,s58,s122,s189,cortana
s192,s180,s65,s79,s169,s143,s133,s142,s108,s160,cortana
s100,s91,s21,s72,s175,s37,s35,s121,s131,s175,false
s191,s101,s86,s22,s37,s133,s145,s161,s145,s83,cortana
s107,s121,s170,s119,s43,s181,s8,s101,s167,s97,false
s2,s98,s78,s106,s29,s197,s36,s184,s116,s189,cortana
s114,s50,s35,s41,s193,s151,s125,s58,s108,s40,cortana
s193,s71,s175,s145,s182,s81,s99,s135,s146,s149,cortana
s36,s26,s143,s19,s5,s185,s171,s42,s37,s4,cortana
s58,s156,s118,s22,s87,s189,s151,s163,s40,s30,false
s192,s97,s83,s135,s69,s147,s97,s11,s40,s24,false
s39,s53,s57,s69,s110,s79,s182,s74,s33,s196,cortana
s106,s104,s65,s54,s162,s118,s18,s39,s49,s76,false
s188,s133,s171,s30,s132,s96,s119,s89,s100,s49,cortana
s57,s152,s93,s134,s171,s21,s111,s42,s199,s104,false
